,Bike ID,DT Length,HT Length,HT Angle,HT LX,Stack,ST Length,ST Angle,Seatpost LENGTH,Saddle height,Stem length,Stem angle,Headset spacers,Crank length,Handlebar style
3555,4186,672.7429999999999,232.1,70.0,120.5,480.0,565.6999999999999,71.5,330.0,710.0,100.0,-20.0,10.0,172.5,0
3556,4187,675.543,232.1,70.0,126.2,480.0,565.6999999999999,71.5,330.0,710.0,100.0,-20.0,10.0,172.5,0
3557,4190,564.276,108.0,73.0,33.6,565.6,469.9,73.49999998763374,350.0,585.0,100.0,-5.0,0.0,165.0,0
3558,4191,661.972,200.0,72.0,45.8,648.6,640.0,72.0,150.0,763.0,140.0,17.0,30.0,195.0,0
3559,4192,661.972,200.0,72.0,45.8,648.6,640.0,72.0,150.0,763.0,140.0,17.0,30.0,195.0,0
3560,4193,643.457,137.4,71.5,42.8,558.9,534.5999999999999,73.7499241778698,330.0,715.0,90.0,-6.0,30.0,165.0,0
3561,4194,559.5980000000001,108.0,73.0,34.4,565.6,470.3,73.49999998763374,350.0,550.0,100.0,-5.0,0.0,165.0,0
3562,4196,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0,330.0,718.0,100.0,-5.0,10.0,172.5,0
3563,4202,761.8249999999999,120.0,69.0,48.0,624.5,460.0,72.0,330.0,718.0,100.0,-5.0,10.0,172.5,0
3564,4205,607.726,144.1,73.0,36.900000000000006,565.6,522.0,69.78307,330.0,790.0,144.0,33.0,0.0,170.0,1
3565,4207,653.922,141.5,73.5,41.099999999999994,565.6,574.0,73.49915,330.0,738.0,100.0,-5.0,10.0,172.5,2
3566,4208,733.7810000000001,150.0,69.0,41.300000000000004,607.5,460.0,72.0,330.0,718.0,100.0,-5.0,10.0,172.5,0
3567,4210,661.87,195.0,72.0,45.8,648.6,635.0,72.0,150.0,763.0,140.0,17.0,30.0,195.0,0
3568,4211,661.87,195.0,72.0,45.8,648.6,635.0,72.0,150.0,763.0,140.0,17.0,30.0,195.0,0
3569,4212,697.061,160.0,72.0,48.599999999999994,610.1,593.0999999999999,73.0,330.0,787.0,90.0,-5.0,10.0,175.0,0
3570,4213,688.61,170.0,72.5,56.599999999999994,565.6,583.8,72.99997971982306,300.0,785.0,90.0,0.0,40.0,170.0,0
3571,4214,691.052,160.0,73.0,58.4,565.6,530.0,72.99997971982306,300.0,736.0,90.0,0.0,40.0,170.0,0
3572,4215,634.6610000000001,134.8,71.5,45.3,593.0,500.70000000000005,74.0,330.0,710.0,100.0,-8.0,5.0,170.0,0
3573,4216,746.8050000000001,120.0,64.0,42.9,635.3,430.0,75.0,400.0,750.0,35.0,0.0,10.0,175.0,1
3574,4217,635.874,135.0,71.5,45.199999999999996,593.0,500.70000000000005,74.0,330.0,710.0,100.0,-8.0,5.0,170.0,0
3575,4218,688.331,170.0,72.5,54.4,565.6,585.0,73.49999998763374,300.0,780.0,100.0,0.0,33.0,170.0,0
3576,4219,688.331,170.0,72.5,54.4,565.6,575.0,73.49999998763374,300.0,780.0,100.0,0.0,33.0,170.0,0
3577,4220,673.664,131.3,68.0,34.5,565.6,560.0,69.0,250.0,720.0,100.0,-5.0,0.0,175.0,0
3578,4221,673.664,131.0,68.0,34.5,565.6,560.0,69.0,250.0,720.0,100.0,-5.0,0.0,175.0,0
3579,4222,673.664,131.0,68.0,34.5,565.6,560.0,69.0,250.0,720.0,100.0,-5.0,0.0,175.0,0
3580,4223,654.894,145.0,73.0,49.099999999999994,565.6,581.9,73.5,330.0,740.0,100.0,20.0,50.0,172.5,0
3581,4224,686.817,100.0,66.0,42.2,596.7,410.0,74.0,400.0,700.0,50.0,5.0,10.0,172.5,1
3582,4225,651.481,150.10000000000002,73.0,48.599999999999994,560.0,573.2,74.0,330.0,780.0,130.0,-10.0,0.0,167.5,0
3583,4226,686.817,100.0,66.0,42.2,594.1,385.0,74.0,400.0,700.0,50.0,5.0,10.0,172.5,1
3584,4227,686.817,100.0,66.0,42.2,594.1,385.0,74.0,400.0,700.0,50.0,5.0,10.0,172.5,1
3585,4228,656.346,173.0,73.0,43.2,585.0,611.9,73.2,330.0,800.0,120.0,-8.0,5.0,175.0,0
3586,4229,686.571,105.0,66.0,41.300000000000004,594.1,385.0,74.0,400.0,700.0,50.0,5.0,10.0,172.5,1
3587,4230,686.648,105.0,66.0,41.300000000000004,581.3,385.0,74.0,400.0,700.0,50.0,5.0,10.0,172.5,1
3588,4234,686.648,110.0,66.0,41.300000000000004,581.3,395.0,74.0,400.0,695.0,50.0,5.0,10.0,172.5,1
3589,4235,643.6429999999999,140.6,73.0,39.800000000000004,565.6,555.0,72.5,330.0,790.0,130.0,22.0,0.0,172.5,0
3590,4237,698.893,134.8,72.0,46.199999999999996,565.6,540.0,71.99999647998123,360.0,750.0,100.0,0.0,10.0,170.0,1
3591,4238,666.519,200.0,75.0,35.0,619.9,590.0,75.0,330.0,800.0,100.0,-5.0,25.0,170.0,1
3592,4239,657.18,147.7,73.0,43.6,565.6,514.0,72.0,330.0,790.0,170.0,-2.0,10.0,172.5,0
3593,4240,800.688,130.0,66.0,55.0,655.1,520.0,75.50002376309689,461.0,812.8,40.0,0.0,5.0,175.0,1
3594,4241,685.191,120.0,66.0,41.300000000000004,595.0,390.0,74.0,400.0,695.0,50.0,5.0,10.0,172.5,1
3595,4242,693.6320000000001,99.9,68.0,40.0,601.0,480.0,74.5,435.0,680.0,50.0,0.0,20.0,175.0,1
3596,4243,684.7860000000001,100.0,71.5,49.3,592.0,479.7,73.8,350.0,715.0,60.0,-5.0,10.0,172.5,1
3597,4244,687.492,120.0,66.0,41.300000000000004,595.0,380.0,74.0,400.0,695.0,50.0,5.0,10.0,172.5,1
3598,4246,639.404,106.1,72.0,39.6,529.0,531.3,74.5,330.0,718.0,100.0,-5.0,0.0,170.0,0
3599,4247,649.573,104.1,70.25,39.199999999999996,539.0,546.5,74.5,330.0,718.0,100.0,-5.0,0.0,172.5,0
3600,4248,752.8580000000001,180.4,71.0,56.2,678.0,546.2,73.5,300.0,830.0,80.0,6.0,25.0,180.0,0
3601,4249,686.337,125.7,71.5,50.0,615.2,483.0,73.00099,300.0,718.0,60.0,5.0,30.0,172.5,1
3602,4250,669.7800000000001,120.0,70.0,85.0,615.1,503.0,73.00244,300.0,718.0,60.0,5.0,30.0,170.0,1
3603,4251,669.7800000000001,120.0,70.0,85.0,615.1,503.0,73.00244,300.0,718.0,60.0,5.0,30.0,170.0,1
3604,4252,672.7220000000001,152.60000000000002,72.0,49.3,565.6,612.1999999999999,73.0,330.0,779.0,100.0,-5.0,10.0,172.5,0
3605,4253,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0000202554444,330.0,718.0,100.0,-5.0,10.0,170.0,0
3606,4255,666.972,177.1,74.0,48.0,566.5,550.0,73.5,300.0,820.0,120.0,-6.0,0.0,175.0,0
3607,4256,647.1329999999999,174.8,74.0,38.199999999999996,551.9,534.3,73.5,280.0,820.0,120.0,-7.0,10.0,165.0,0
3608,4257,621.38,116.1,71.5,34.5,565.6,520.0,74.5,300.0,680.0,100.0,10.0,50.0,165.0,0
3609,4258,621.38,116.1,71.5,34.5,565.6,520.0,74.5,300.0,680.0,100.0,10.0,50.0,165.0,0
3610,4259,659.249,152.10000000000002,71.5,55.0,577.0,500.0,72.2000160462614,300.0,710.0,105.0,-17.0,0.0,172.5,0
3611,4260,680.099,175.9,70.5,47.6,565.6,384.7,73.0,500.0,718.0,100.0,5.0,30.0,172.5,1
3612,4261,636.5730000000001,116.6,72.0,49.0,526.7,557.2,75.0,330.0,700.0,80.0,-7.0,10.0,170.0,0
3613,4262,636.52,116.6,72.0,48.9,526.7,559.2,75.0,330.0,700.0,80.0,-7.0,10.0,170.0,0
3614,4265,652.072,120.1,68.0,40.7,565.6,445.0,72.5,440.0,634.0,50.0,0.0,10.0,175.0,1
3615,4266,704.779,180.10000000000002,48.5,26.700000000000003,565.6,500.0,44.0,440.0,634.0,50.0,0.0,10.0,170.0,1
3616,4267,658.7420000000001,145.0,73.0,49.2,565.6,495.2,74.0,330.0,618.0,100.0,-5.0,10.0,172.5,1
3617,4270,629.831,120.0,72.0,38.800000000000004,565.6,532.5999999999999,71.0,330.0,665.0,100.0,-5.0,2.5,170.0,1
3618,4276,673.664,131.0,68.0,34.5,565.6,560.0,69.0,250.0,720.0,100.0,-5.0,0.0,175.0,0
3619,4277,685.093,122.0,74.0,53.0,565.6,528.4,75.0,250.0,705.0,80.0,15.0,5.0,172.5,1
3620,4278,633.549,119.2,72.0,38.6,565.6,591.5,71.0,330.0,665.0,100.0,-5.0,2.5,170.0,1
3621,4279,618.364,98.3,71.14561,44.900000000000006,565.6,307.0,72.14561,300.0,400.0,40.0,0.0,5.0,168.0,1
3622,4280,618.364,98.3,71.14561,44.900000000000006,565.6,307.0,72.14561,300.0,400.0,40.0,0.0,5.0,168.0,1
3623,4281,691.631,105.0,69.0,44.8,565.6,430.0,73.49999998763374,440.0,734.0,50.0,0.0,10.0,175.0,1
3624,4282,685.6560000000001,105.0,69.0,31.0,565.6,430.0,74.0000202554444,440.0,734.0,50.0,0.0,10.0,175.0,1
3625,4283,711.8879999999999,187.4,70.5,51.6,619.0,515.5,73.0,330.0,770.0,80.0,10.0,15.0,172.5,0
3626,4284,666.3829999999999,149.29999999999998,75.0,59.0,549.6,725.0,75.0,300.0,820.0,45.0,-5.0,10.0,165.0,2
3627,4285,622.76,115.0,74.0,46.300000000000004,565.6,510.0,74.0,330.0,690.0,45.0,0.0,10.0,165.0,0
3628,4286,636.9350000000001,153.5,74.0,47.9,565.6,570.0,74.0,330.0,718.0,90.0,-5.0,10.0,165.0,0
3629,4288,658.6260000000001,133.0,69.0,26.700000000000003,565.6,561.0,71.0,280.0,685.0,100.0,-5.0,2.0,170.0,0
3630,4289,658.6260000000001,133.0,69.0,26.700000000000003,565.6,561.0,71.0,280.0,685.0,100.0,-5.0,2.0,170.0,0
3631,4290,668.457,291.7,73.0,46.1,696.0,708.0,75.00000349528622,350.0,884.0,120.0,-7.0,10.0,172.5,0
3632,4291,721.866,133.8,67.5,30.0,655.0,520.0,75.0,330.0,794.0,50.0,0.0,10.0,172.5,1
3633,4292,636.241,84.6,72.5,40.7,565.6,480.0,77.99827,330.0,670.1,120.0,-12.0,0.0,165.0,2
3634,4293,678.156,130.0,71.0,52.5,556.0,485.0,73.0,300.0,718.0,100.0,5.0,30.0,170.0,1
3635,4294,613.91,137.9,71.5,41.7,565.6,500.0,72.0,330.0,790.0,100.0,-6.0,0.0,172.5,1
3636,4295,652.314,120.1,72.0,46.9,565.6,550.0,73.0,300.0,780.0,100.0,5.0,10.0,175.0,0
3637,4296,664.701,138.8,70.5,60.6,565.6,540.0,73.0,330.0,780.0,120.0,5.0,10.0,170.0,0
3638,4298,658.6260000000001,133.0,69.0,26.700000000000003,565.6,561.0,71.0,280.0,685.0,100.0,-5.0,2.0,170.0,2
3639,4299,658.6260000000001,133.0,69.0,26.700000000000003,565.6,561.0,71.0,280.0,685.0,100.0,-5.0,2.0,170.0,2
3640,4300,658.6260000000001,133.0,69.0,26.700000000000003,565.6,561.0,71.0,280.0,685.0,100.0,-5.0,2.0,170.0,2
3641,4302,678.866,209.0,74.0,49.0,565.6,667.0,74.0,300.0,840.0,110.0,-5.0,10.0,175.0,0
3642,4303,666.793,148.10000000000002,73.0,67.9,565.6,518.0,74.0011,330.0,706.0,100.0,-5.0,10.0,175.0,1
3643,4304,658.7420000000001,145.0,73.0,49.2,565.6,587.3000000000001,74.0,330.0,718.0,100.0,-5.0,10.0,172.5,0
3644,4306,639.341,184.9,72.99747,33.9,583.0,515.0,73.99747,350.0,755.0,110.0,-6.0,0.0,170.0,0
3645,4307,639.341,184.9,72.99747,33.9,583.0,515.0,73.99747,350.0,755.0,110.0,-6.0,0.0,170.0,0
3646,4308,643.989,137.7,73.5,50.8,513.1,596.8,73.0,300.0,730.0,100.0,-17.0,0.0,172.5,0
3647,4309,676.73,114.1,72.0,48.9,553.0,500.0,73.5,300.0,709.0,110.0,-10.0,3.0,170.0,0
3648,4310,685.299,175.3,71.5,48.099999999999994,632.8,550.0,73.0,230.0,742.0,90.0,-6.0,10.0,175.0,0
3649,4311,683.8140000000001,199.6,71.0,46.6,626.0,500.0,73.0,330.0,706.0,80.0,-5.0,10.0,175.0,0
3650,4312,648.049,178.79999999999998,70.5,55.199999999999996,578.0,597.3000000000001,73.0,330.0,770.0,100.0,-5.0,10.0,172.5,0
3651,4313,653.302,166.5,72.0,55.5,566.0,569.6999999999999,73.5,330.0,770.0,100.0,-5.0,10.0,172.5,0
3652,4314,651.372,158.1,72.0,47.5,565.6,556.0,73.0,330.0,750.0,100.0,-17.0,10.0,175.0,0
3653,4315,652.5450000000001,156.0,73.0,48.5,565.6,550.0,73.5,330.0,750.0,100.0,-5.0,10.0,175.0,0
3654,4316,660.762,151.0,70.5,47.5,575.0,555.0,73.9,330.0,750.0,100.0,-17.0,10.0,175.0,0
3655,4321,660.532,145.0,71.0,32.5,515.2,485.0,72.0,300.0,665.0,100.0,-5.0,0.0,172.5,0
3656,4323,647.63,136.9,73.0,50.9,565.6,548.0,74.0,330.0,718.0,90.0,6.0,10.0,172.5,0
3657,4324,644.949,162.3,72.5,48.9,573.0,582.0,72.4,250.0,755.0,110.0,-10.0,12.0,172.5,0
3658,4325,699.643,110.10000000000001,66.0,32.599999999999994,599.2,450.0,73.0,440.0,734.0,50.0,0.0,10.0,175.0,1
3659,4329,672.744,107.7,72.0,46.4,545.0,500.0,73.5,300.0,709.0,110.0,-10.0,5.0,170.0,0
3660,4330,660.532,145.0,71.0,32.5,515.2,485.0,72.0,300.0,665.0,100.0,-5.0,0.0,172.5,1
3661,4336,614.545,174.7,75.0,49.4,570.0,560.0,73.0,330.0,760.0,100.0,-15.0,5.0,172.5,0
3662,4337,558.964,127.0,75.0,35.2,565.6,287.4,71.0,330.0,400.0,100.0,-5.0,10.0,170.0,1
3663,4338,558.964,127.0,75.0,35.2,565.6,287.4,71.0,330.0,450.0,100.0,-5.0,10.0,170.0,1
3664,4339,558.964,127.0,75.0,35.2,565.6,287.4,71.0,330.0,450.0,100.0,-5.0,10.0,170.0,1
3665,4340,627.699,150.10000000000002,73.0,43.3,531.1,610.0,75.0,330.0,730.0,50.0,-6.0,15.0,170.0,0
3666,4341,651.737,186.29999999999998,72.8,48.800000000000004,581.0,515.0,72.0,300.0,755.0,100.0,-4.0,0.0,172.5,0
3667,4342,649.0749999999999,100.0,71.0,39.300000000000004,560.0,480.0,72.999,440.0,670.0,100.0,0.0,10.0,175.0,1
3668,4343,660.814,138.0,73.0,35.0,565.6,527.0,73.0,330.0,720.0,100.0,-5.0,10.0,172.5,0
3669,4344,659.245,126.7,75.0,45.0,549.6,655.0,75.0,300.0,740.0,45.0,-5.0,10.0,165.0,2
3670,4345,660.9359999999999,152.2,72.0,38.4,565.6,590.8,73.5,300.0,800.0,120.0,-8.0,10.0,172.5,0
3671,4346,722.097,120.0,66.0,38.800000000000004,565.6,480.0,73.5,390.0,790.0,50.0,0.0,10.0,175.0,1
3672,4347,658.27,114.3,72.0,43.4,556.0,626.1,74.0,330.0,706.0,100.0,-10.0,10.0,172.5,0
3673,4348,576.364,112.10000000000001,72.0,48.9,565.6,510.0,74.0,330.0,670.0,100.0,-20.0,30.0,172.5,0
3674,4349,651.6769999999999,126.8,72.5,49.8,551.0,520.0,73.5,330.0,750.0,90.0,-17.0,10.0,175.0,0
3675,4351,651.6769999999999,126.8,72.5,49.8,551.0,520.0,73.5,330.0,750.0,90.0,-17.0,10.0,175.0,0
3676,4352,654.702,120.3,72.0,43.0,556.0,626.1,74.0,330.0,800.0,100.0,-10.0,10.0,172.5,0
3677,4353,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0,330.0,718.0,100.0,-5.0,10.0,172.5,0
3678,4354,662.2289999999999,130.70000000000002,72.0,49.0,543.0,650.5,72.0,330.0,720.0,100.0,-5.0,10.0,172.5,0
3679,4355,716.145,125.0,70.5,35.6,565.6,482.59999999999997,73.0,400.0,840.0,50.0,0.0,10.0,175.0,1
3680,4356,658.7420000000001,145.0,73.0,49.2,565.6,515.2,74.0,330.0,715.0,100.0,5.0,10.0,170.0,1
3681,4357,653.712,154.4,73.0,49.9,577.2,500.0,73.5,330.0,718.0,100.0,-5.0,10.0,172.5,0
3682,4358,682.6809999999999,140.0,71.0,30.0,503.6,575.0,73.0,250.0,640.0,60.0,-15.0,0.0,170.0,0
3683,4359,663.501,109.0,70.5,38.6,565.6,457.0,73.1,410.0,750.0,90.0,5.0,0.0,175.0,1
3684,4360,637.196,90.39999999999999,69.99902,52.5,594.2,470.9,71.40017,330.0,705.7,90.0,-17.0,10.0,172.5,0
3685,4361,682.6809999999999,140.0,71.0,30.0,503.6,575.0,73.0,250.0,717.0,60.0,-15.0,0.0,170.0,0
3686,4362,692.375,110.0,69.0,55.0,565.6,460.0,72.99997971982306,300.0,728.0,80.0,0.0,10.0,170.0,1
3687,4363,745.793,120.0,70.5,35.6,565.6,482.59999999999997,73.0,400.0,650.0,50.0,0.0,10.0,175.0,1
3688,4364,669.015,172.2,71.5,48.599999999999994,595.0,550.0,72.99997971982306,330.0,760.0,100.0,-5.0,0.0,175.0,0
3689,4365,682.6809999999999,140.0,71.0,30.0,503.6,575.0,73.0,250.0,717.0,60.0,-15.0,0.0,170.0,0
3690,4367,672.841,135.0,70.0,48.0,520.9,420.0,73.0,330.0,718.0,100.0,-5.0,10.0,172.5,0
3691,4368,715.492,150.0,70.0,48.0,584.5,460.0,73.0,330.0,718.0,100.0,-5.0,10.0,172.5,0
3692,4369,628.8000000000001,117.2,72.0,50.0,530.0,530.0,69.0,300.0,750.0,85.0,15.0,10.0,175.0,1
3693,4370,755.75,93.60000000000001,69.0,50.0,602.0,419.0,73.0,300.0,700.0,85.0,15.0,10.0,175.0,1
3694,4371,664.922,154.9,70.5,48.7,575.0,555.0,73.5,330.0,800.0,120.0,-6.0,10.0,175.0,0
3695,4372,661.986,120.0,72.0,48.0,552.5,480.0,73.0,330.0,718.0,100.0,-5.0,10.0,172.5,0
3696,4373,576.384,89.1,71.5,32.599999999999994,390.0,120.0,77.00538,440.0,102.9,50.0,0.0,10.0,175.0,1
3697,4375,682.6809999999999,140.0,71.0,30.0,503.6,575.0,73.0,250.0,717.0,60.0,-15.0,0.0,170.0,0
3698,4376,634.096,139.5,73.0,48.800000000000004,565.6,520.0,73.5,330.0,757.5,100.0,-7.0,0.0,172.5,0
3699,4377,609.851,120.0,74.0,49.3,536.0,574.3000000000001,74.0000202554444,300.0,725.0,100.0,-5.0,10.0,170.0,1
3700,4378,625.4929999999999,130.0,73.0,35.0,552.9,550.0,73.0,300.0,718.0,90.0,20.0,50.0,172.5,0
3701,4379,631.439,120.0,74.0,49.3,536.0,574.3000000000001,75.00000349528622,300.0,725.0,100.0,-5.0,10.0,170.0,1
3702,4380,639.193,147.29999999999998,74.5,49.3,536.0,624.3,74.0000202554444,300.0,750.0,100.0,-5.0,10.0,170.0,1
3703,4381,682.6809999999999,140.0,71.0,30.0,503.6,575.0,73.0,250.0,717.0,60.0,-15.0,0.0,170.0,0
3704,4383,595.163,124.7,74.0,33.099999999999994,565.6,220.0,71.99999647998123,440.0,0.0,50.0,0.0,0.0,175.0,1
3705,4384,693.21,220.4,74.0,46.4,565.6,687.0,74.0,330.0,845.0,115.0,-17.0,10.0,170.0,0
3706,4386,745.565,110.0,66.0,50.0,614.9,460.0,74.0,457.0,790.0,45.0,0.0,30.0,175.0,1
3707,4387,682.6809999999999,140.0,71.0,30.0,503.6,575.0,73.0,250.0,685.0,60.0,-15.0,0.0,170.0,0
3708,4388,761.635,120.2,64.5,37.199999999999996,565.6,420.0,75.5,440.0,740.0,50.0,0.0,10.0,175.0,1
3709,4390,651.6769999999999,126.8,72.5,49.8,551.0,520.0,73.49999998763374,330.0,753.0,90.0,-17.0,10.0,175.0,0
3710,4391,684.5830000000001,229.3,72.5,49.5,565.6,605.3,72.62537991336652,365.0,842.1,130.0,0.0,25.0,172.5,0
3711,4392,661.292,150.0,73.5,48.800000000000004,565.6,577.5,73.5,300.0,790.0,120.0,-6.0,10.0,170.0,1
3712,4393,661.292,150.0,73.5,48.800000000000004,565.6,577.5,73.5,300.0,790.0,120.0,-6.0,10.0,170.0,1
3713,4394,659.652,158.4,73.5,45.699999999999996,565.6,564.9,73.5,300.0,788.0,120.0,-6.0,10.0,170.0,1
3714,4396,660.6030000000001,150.0,73.5,45.8,575.1,559.0,73.0,300.0,788.0,120.0,-6.0,5.0,170.0,1
3715,4399,660.6030000000001,150.0,73.5,45.8,575.1,559.0,73.0,300.0,786.0,120.0,-6.0,5.0,170.0,1
3716,4400,702.7529999999999,161.6,69.0,36.2,580.0,500.0,73.7,410.0,770.0,90.0,5.0,0.0,175.0,1
3717,4401,707.5350000000001,149.0,69.0,36.7,580.0,500.0,73.7,400.0,770.0,70.0,-5.0,0.0,175.0,1
3718,4403,703.219,110.0,65.52239,40.7,565.6,435.0,73.02239,440.0,700.0,50.0,0.0,10.0,175.0,1
3719,4404,706.474,120.0,65.5,46.699999999999996,565.6,435.0,73.0,440.0,700.0,50.0,0.0,10.0,175.0,1
3720,4405,702.7750000000001,120.0,65.5,46.5,565.6,435.0,73.0,440.0,700.0,50.0,0.0,10.0,175.0,1
3721,4406,672.3900000000001,150.0,73.0,48.2,565.6,573.2,74.0,300.0,718.0,100.0,-5.0,20.0,172.5,0
3722,4407,697.3009999999999,120.0,63.8,46.199999999999996,565.6,435.0,72.0,440.0,700.0,50.0,0.0,10.0,175.0,1
3723,4408,647.893,145.9,73.503,42.6,565.6,580.0,73.003,300.0,750.0,110.0,-7.0,30.0,170.0,1
3724,4409,658.7420000000001,158.4,73.5,45.6,574.2,564.0,73.5,300.0,786.0,110.0,-6.0,5.0,170.0,1
3725,4410,660.532,145.0,71.0,32.5,515.2,485.0,72.0,300.0,665.0,100.0,-5.0,0.0,172.5,1
3726,4411,660.532,145.0,71.0,32.5,515.2,485.0,72.0,300.0,665.0,100.0,-5.0,0.0,172.5,1
3727,4412,651.334,232.9,74.0,48.300000000000004,565.6,621.8000000000001,74.0,330.0,845.0,120.0,-8.0,0.0,170.0,0
3728,4417,612.368,146.2,75.0,49.6,565.6,542.3,75.50002376309689,330.0,718.0,100.0,-15.0,10.0,170.0,2
3729,4419,579.766,277.9,68.5,27.7,565.6,580.0,70.0,300.0,700.0,70.0,-16.0,0.0,165.0,0
3730,4420,643.6220000000001,115.0,72.5,51.2,565.6,567.6999999999999,74.0,300.0,728.0,90.0,-5.0,10.0,172.5,0
3731,4421,671.433,160.70000000000002,72.47899,48.099999999999994,582.3,550.0,74.47899,330.0,815.0,130.0,-6.0,10.0,175.0,0
3732,4422,661.882,178.60000000000002,73.5,50.4,588.0,540.0,74.0,330.0,818.0,136.0,-12.0,15.0,172.5,0
3733,4424,654.2940000000001,121.1,73.5,33.8,565.6,580.5,71.71997,330.0,805.3,100.0,-5.0,10.0,172.5,0
3734,4425,667.632,172.3,73.37986,48.599999999999994,591.0,597.5,72.87986,330.0,828.0,90.0,-5.0,10.0,172.5,0
3735,4426,621.769,124.2,73.5,35.7,565.6,553.2,69.5,250.0,698.0,100.0,-5.0,0.0,170.0,1
3736,4427,621.769,124.2,73.5,35.7,565.6,553.2,69.5,250.0,698.0,100.0,-5.0,0.0,170.0,1
3737,4428,770.251,120.0,64.94805,50.0,657.7,470.0,75.44768,457.0,790.0,35.0,0.0,10.0,175.0,1
3738,4437,691.707,136.2,70.8,44.4,565.6,522.0,73.0,300.0,765.0,45.0,-5.0,10.0,175.0,1
3739,4438,668.095,160.70000000000002,71.0,50.0,585.0,420.0,74.0000202554444,330.0,669.0,90.0,6.0,30.0,170.0,1
3740,4439,465.55,120.1,68.0,37.5,565.6,300.0,72.5,440.0,800.0,50.0,0.0,10.0,175.0,1
3741,4440,703.489,120.1,75.0,37.8,565.6,320.0,76.0,450.0,800.0,50.0,0.0,10.0,175.0,1
3742,4441,741.053,123.1,67.5,45.0,635.0,480.0,74.79998392900606,440.0,770.0,60.0,0.0,10.0,175.0,1
3743,4442,762.389,120.0,63.51092,50.0,657.7,470.0,74.01055,457.0,790.0,35.0,0.0,10.0,175.0,1
3744,4443,722.561,130.0,66.20612,50.0,630.3,516.0,72.70612,440.0,790.0,35.0,0.0,0.0,175.0,1
3745,4444,699.646,120.0,65.08588,50.0,630.3,466.0,71.58588,440.0,790.0,35.0,0.0,10.0,175.0,1
3746,4445,780.04,120.0,64.5,50.0,657.7,480.0,75.5,457.0,790.0,35.0,0.0,10.0,175.0,1
3747,4446,663.4910000000001,209.0,73.0,50.3,565.6,598.8,72.99997971982306,330.0,774.0,110.0,12.0,25.0,172.5,0
3748,4447,682.427,184.5,72.0,45.900000000000006,565.6,635.0,72.0,330.0,718.0,100.0,-5.0,10.0,172.5,0
3749,4448,756.802,136.7,67.3,38.0,602.8,460.0,72.8,440.0,675.0,44.0,11.0,10.0,170.0,1
3750,4449,780.061,120.0,64.50165,50.0,657.7,480.0,75.50165,457.0,790.0,35.0,0.0,10.0,175.0,1
3751,4451,780.061,120.0,64.50165,50.0,657.7,480.0,75.50165,457.0,790.0,35.0,0.0,10.0,175.0,1
3752,4454,643.3729999999999,100.0,71.0,45.6,565.6,514.7,75.0,330.0,650.0,90.0,-5.0,10.0,165.0,0
3753,4455,683.9159999999999,115.3,71.5,47.6,565.6,495.0,73.0,300.0,715.0,45.0,-5.0,10.0,175.0,1
3754,4456,636.498,110.0,74.0,48.4,565.6,561.3000000000001,74.49998322747555,330.0,760.0,100.0,-17.0,10.0,165.0,0
3755,4460,752.319,101.9,64.5,41.300000000000004,565.6,450.0,76.5,440.0,734.0,50.0,0.0,10.0,175.0,1
3756,4461,638.3760000000001,185.79999999999998,73.0,51.3,565.6,613.7,74.0,300.0,768.0,100.0,-5.0,10.0,182.5,0
3757,4462,623.185,134.9,74.5,45.0,508.0,525.0,72.0,330.0,705.0,70.0,4.0,10.0,165.0,0
3758,4463,616.445,128.89999999999998,74.5,45.5,508.0,525.0,75.0,330.0,705.0,80.0,4.0,10.0,165.0,0
3759,4464,611.3290000000001,110.2,70.0,46.9,497.2,468.9,75.0,330.0,610.0,70.0,35.0,10.0,172.5,0
3760,4466,624.263,150.0,76.0,28.8,565.6,579.5,76.0,300.0,770.0,80.0,-20.0,0.0,167.5,1
3761,4467,658.7420000000001,145.0,73.0,49.2,565.6,520.0,90.0,330.0,718.0,100.0,-5.0,10.0,172.5,1
3762,4468,646.597,145.0,80.0,49.2,565.6,521.0,90.0,155.0,718.0,60.0,-5.0,10.0,165.0,1
3763,4469,614.017,139.5,72.0,28.0,565.6,706.7,72.99997971982306,200.0,780.0,100.0,-15.0,0.0,167.5,2
3764,4470,668.474,130.20000000000002,66.5,39.699999999999996,565.6,480.0,72.50001674779189,440.0,700.0,100.0,5.0,10.0,175.0,1
3765,4471,657.081,144.2,73.6,47.5,566.0,600.0,72.69997901829255,300.0,743.0,100.0,-12.0,0.0,172.5,0
3766,4472,676.432,208.7,74.0,53.199999999999996,640.0,567.0,73.0,330.0,855.0,110.0,-5.0,0.0,175.0,0
3767,4473,686.557,213.0,72.8,53.0,635.2,555.0,74.0000202554444,330.0,855.0,110.0,-6.0,10.0,175.0,0
3768,4474,667.7070000000001,210.4,74.0,50.5,609.0,570.0,74.0000202554444,330.0,855.0,110.0,-6.0,15.0,172.5,0
3769,4475,736.4309999999999,123.5,66.0,39.9,632.0,470.0,74.49998322747555,480.0,800.0,45.0,0.0,10.0,175.0,1
3770,4476,694.858,206.3,71.0,52.6,618.1,530.0,72.99997971982306,330.0,718.0,100.0,10.0,10.0,175.0,1
